ds,yhat,yhat_lower,yhat_upper
2020-05-16,4609.283713141486,2805.019876388079,6342.112476814825
2020-05-17,4579.735210636647,2804.021035486583,6472.724472186657
2020-05-18,4627.7224573709545,2619.0731510824944,6497.537727134907
2020-05-19,4101.3078012718515,2252.6853347688507,6017.454328437784
2020-05-20,3957.3312782095036,2120.131300705471,5844.26958057772
2020-05-21,3836.3203909561075,1905.1666270379073,5572.385056495821
2020-05-22,4057.001442341306,2114.6006184464422,6033.575673979174
2020-05-23,4430.410624808782,2592.5242854057988,6205.576751515417
2020-05-24,4414.351505260269,2539.9660999026714,6342.715728578962
2020-05-25,4479.378919000971,2629.0236233340343,6357.830169841123
2020-05-26,3973.063029733656,2080.7724370944156,5709.069419193431
2020-05-27,3851.6663785021237,2062.2162677037045,5744.073538308962
2020-05-28,3755.0689808948373,1899.5176406432834,5637.3186589031575
2020-05-29,4001.2970780396167,2144.820711815545,5802.581526791136
2020-05-30,4400.653270590173,2527.1045413931606,6180.1494186995205
2020-05-31,4410.194150109958,2518.170670209813,6181.253837243333
2020-06-01,4499.734880402376,2510.734908839367,6371.158639513789
2020-06-02,4016.13390361876,2186.1111546999223,5780.20260089881
2020-06-03,3914.990007797315,2095.6441331209453,5745.576449542723
2020-06-04,3835.5862416871796,1902.417441903048,5798.928699187734
2020-06-05,4095.4357384695218,2256.741613231092,6137.424372059793
2020-06-06,4504.4266791880755,2638.19675091747,6230.255946965274
2020-06-07,4519.312072236771,2569.0114109378737,6335.098297507168
2020-06-08,4609.723436911424,2813.4555951025513,6526.820687183847
2020-06-09,4122.461285896065,2371.7120275105226,6063.715569643653
2020-06-10,4013.194456743203,2092.4432636764122,5778.701763222711
2020-06-11,3921.402691037544,2031.5567475248572,5844.888976703784
2020-06-12,4164.917538251732,2402.4800445845244,6022.707808520317
2020-06-13,4554.058933506204,2641.4152673800086,6302.864909609591
2020-06-14,4546.113344026445,2698.6928634473265,6395.594771322819
2020-06-15,4611.33288525447,2783.77365244822,6610.214603333356
2020-06-16,4097.208700452991,2173.929316088531,5860.466103268517
2020-06-17,3960.151127779183,2165.3221687065516,5723.792750987857
2020-06-18,3840.411589173848,2054.0571045713314,5723.251219732957
2020-06-19,4056.6018603150524,2264.6890119323566,5816.553242861022
2020-06-20,4419.80868305719,2586.8999272402666,6273.772028384731
2020-06-21,4388.05023984689,2496.639478258063,6094.801963648398
2020-06-22,4432.254510195229,2567.8957104819888,6261.822145492498
2020-06-23,3900.5133987314734,2049.127988246684,5734.224979561784
2020-06-24,3749.7457136569874,1843.3987806029559,5487.380552728883
2020-06-25,3620.60442777969,1625.6702312196244,5552.50967714078
2020-06-26,3831.9843075148237,1934.7464012124,5537.094118924589
2020-06-27,4195.128213093819,2368.8175504278934,6172.138657405452
2020-06-28,4168.078836776998,2341.1840528491957,5946.295498590735
2020-06-29,4221.656044373363,2414.6015041867117,5953.863752751252
2020-06-30,3703.713748192782,1825.0065464372565,5577.714462966043
2020-07-01,3570.809320724011,1625.2981671988011,5427.830110752207
2020-07-02,3463.120805208101,1635.7523656181172,5207.263496513338
2020-07-03,3698.9677308006103,1854.4594180327178,5534.003373888273
2020-07-04,4088.933463845559,2214.8950720208168,5961.696158190627
2020-07-05,4090.3354069404627,2264.29453663154,5910.329808349559
2020-07-06,4173.2226854335195,2365.5006132185413,6044.706735449277
2020-07-07,3684.6546684460122,1704.8865343436578,5532.437202921237
2020-07-08,3580.39271399395,1727.1260607264046,5278.524127590485
2020-07-09,3499.8397538847926,1561.3363825517406,5428.012706509949
2020-07-10,3760.5828834495323,1929.5657480798593,5560.655023052752
2020-07-11,4172.536261482557,2370.8480355906786,6049.409321484844
2020-07-12,4192.430040704527,2346.7267392739254,6042.588106225589
2020-07-13,4289.824429109495,2469.1799773866583,6220.011724431431
2020-07-14,3811.4017578652256,1912.0215373023643,5632.952755922361
2020-07-15,3712.6685557044657,1877.7806940347193,5524.433102547633
2020-07-16,3632.9019490791743,1763.349735101055,5448.650667546226
2020-07-17,3889.6953588165784,2060.452572754625,5735.410849836461
2020-07-18,4293.100712212858,2398.591233664107,6092.935949614878
2020-07-19,4300.112915026951,2424.1119364076703,6297.562595089386
2020-07-20,4380.675817883853,2647.8976854289385,6223.6972476466835
2020-07-21,3881.962793160687,1993.6118480929672,5626.273914081348
2020-07-22,3760.0642619544674,1788.5532081795118,5497.115342094307
2020-07-23,3654.916919558822,2011.9958661933213,5516.2384785039885
2020-07-24,3884.830136278089,2013.393725019154,5821.363543417574
2020-07-25,4260.6073207250065,2393.756084796575,6116.445346402907
2020-07-26,4240.008603794957,2306.345747433216,6005.473128249987
2020-07-27,4293.734719003857,2360.0705481077857,6207.199575159878
2020-07-28,3769.6858450093305,1788.2362719099553,5603.867555227775
2020-07-29,3624.6283890616114,1817.2524647519701,5445.622544801896
2020-07-30,3499.105069507313,1665.9611436203775,5372.810984802749
2020-07-31,3711.944336220875,1935.5430178100305,5591.53134927355
2020-08-01,4074.367414014213,2173.977185481075,5941.736881064367
2020-08-02,4044.439745934436,2143.708872047768,5871.0598859698075
2020-08-03,4093.047039296247,2298.684221280548,5903.218989258246
2020-08-04,3568.1499059544267,1705.3476916834045,5477.529163785977
2020-08-05,3426.4501929622834,1526.0761198614646,5231.941775245437
2020-08-06,3308.3043671774803,1477.0201289741162,5115.394889710664
2020-08-07,3532.2398858420556,1741.5695697852125,5333.131214971199
2020-08-08,3909.072622034816,2060.0936814465163,5886.038397786381
2020-08-09,3896.371802722473,2006.0886908991486,5710.637677594906
2020-08-10,3964.4522493560235,2099.0945544680308,5915.242865704615
2020-08-11,3460.647418065321,1580.630310804859,5309.170824810713
2020-08-12,3340.9957742039396,1441.9104277728343,5149.281530101953
2020-08-13,3245.175253109917,1321.0120808444167,5075.010315449678
2020-08-14,3491.0410953405863,1621.3973374051832,5214.961063860948
2020-08-15,3888.7644686375406,2007.9146545228068,5724.014870547456
2020-08-16,3895.31768449934,2050.7628879222366,5740.536013214982
2020-08-17,3980.4851758435448,2130.9853375387434,5865.138635959731
2020-08-18,3491.1531544413883,1623.56170201951,5429.106738039307
2020-08-19,3383.009967283606,1590.6443356277,5335.741155756269
2020-08-20,3295.491466603537,1510.6057653143548,5093.0301842138415
